utterance_id,room_x,room_y,room_z,micL_x,micL_y,micR_x,micR_y,mic_z,s1_x,s1_y,s1_z,s2_x,s2_y,s2_z,T60
053a050f_0.93264_443o0314_-0.93264.wav,5.36463395123684,6.738693518483824,3.646007576343324,2.4608020955032743,3.487232355138523,2.630666518052211,3.480444280881693,1.6292238600261377,3.3250968138853154,4.706386308315942,1.4205766728986748,3.1068199964957555,4.112403865315001,1.158933768778668,0.25779394961485
22ha0103_1.0593_422c020y_-1.0593.wav,9.105654889599311,7.128781184306027,3.3919730863059243,4.307744552221621,3.573010604802961,4.476547755903443,3.5931470997003694,1.7686229977954318,2.9377061832370055,2.8603620166090358,1.1305653979537371,2.9899865045030327,3.471014291945691,1.3114785619060068,0.7436581269547293
421c0212_1.0287_423a0104_-1.0287.wav,6.290812537411792,9.241906175545571,3.084050177419578,3.2470763538536556,4.514917858682106,3.185945960582603,4.6518962329552975,1.4820135889328205,3.4150561448631165,5.296065405466285,1.6022873024151276,3.5808414826858956,3.20129966815918,1.2454494306442612,0.4476869797214179
444c020o_0.97641_421a010s_-0.97641.wav,6.887883361481638,5.602945833519078,3.164682252266063,3.564231237367301,2.843745543619451,3.7006913442535025,2.742361919554189,0.9920438370735696,2.398188982909896,1.6951403946982968,1.1753263854815739,4.480172484098242,3.6703156089042546,1.6124725264866024,0.7445239732569324
052o020m_0.40731_441o030l_-0.40731.wav,8.55973492452345,7.483406300497512,3.2309465642498605,4.223450108039558,3.6485883172656286,4.054476592035155,3.629934875515914,0.9298935417047742,5.105269134906392,2.4069927942651006,1.4822793608330271,5.066026282234654,4.526338242646327,1.24756991536671,0.8639060930006515
052a050i_2.4816_445c0211_-2.4816.wav,5.378634907476624,5.443996622556596,3.240760337885495,2.677591125824989,2.6524763759493686,2.5825384636222566,2.5364376263517743,1.0728491340582669,2.7038002485302512,1.3946234766079173,1.613563710820039,2.6995036615394414,0.7476091286272215,1.1283855411540094,0.21250068090615737
053c010z_0.70111_422o030x_-0.70111.wav,7.680050829054625,6.5750922501181925,3.269745159128507,3.718383133414527,3.4080977515056743,3.802381007560363,3.2838224235480293,1.5048393915834952,2.4521039849039914,3.3793443748597474,0.9667739674147424,2.4968154895414703,4.3653226607924545,1.7859651030057369,0.6785082078134625
053o020k_1.3781_22go0111_-1.3781.wav,9.136481679343156,8.364515464709168,3.080029027701938,4.485763460421097,4.184433699970985,4.3372976732354225,4.205832532540496,1.796033637703659,5.143625284510984,4.659548948012007,1.00520929759713,4.431054253395918,6.168180457487774,1.6900184491538917,0.3513957158337254
422o0304_0.13358_052a050o_-0.13358.wav,6.5120643608101725,5.043739356513482,3.1274766949760258,3.501959256806445,2.320110363448809,3.337614148690241,2.3635923762618476,1.1406403352957022,1.7426289182197923,3.3891158161329624,1.5840042114094648,2.718812396201901,3.552999915545191,1.5401255920873198,0.48105062747597915
442o0306_2.3923_053a0506_-2.3923.wav,9.001371885534372,8.949520848398027,3.601120025219523,4.477792977017566,4.664818706826605,4.339227153045503,4.607377324296735,1.2818415478872933,5.502249802565967,5.594281282603524,1.2770842681685304,4.3524679274763525,3.8435200133326353,1.5596825775383105,0.5944214889109134
22gc010h_2.0104_420c020j_-2.0104.wav,8.449305484551484,9.910876065626727,3.4798007953968715,4.362820921841513,5.198072332054287,4.248799814740517,5.100608558602491,1.1520279685837744,4.276562637546407,4.157451462441777,1.560848614172551,5.0578780303501265,5.059104025242364,1.3838348356314576,0.34186820098193504
22hc010z_0.087779_22gc010x_-0.087779.wav,7.714761570295436,9.122874391490523,3.187143144650051,4.033996644874887,4.736760574581531,4.070948504231489,4.570825165189534,1.1062634755478178,4.314536125239481,6.002576838891814,1.3904226360629246,3.9556307356342253,3.6787986412485645,1.4460533552981807,0.6750413950401233
443o0313_0.61777_053c010u_-0.61777.wav,9.533232696757011,6.553625072141827,3.1301103891508912,4.742283088181033,3.2560684067101353,4.680829262578328,3.414572120606032,0.9541175505855468,4.713615308711024,1.4106082440494871,1.1877579566158765,6.2439682204400935,3.375203250635831,1.0620063401503554,0.7365612103547965
22ho010w_2.007_051c010o_-2.007.wav,6.714391885743774,8.94005172864524,3.536481797279333,3.3838906398819497,4.216850043060614,3.3075994582344115,4.34599978407012,1.7962083074652448,3.160074879089274,6.215825708805503,1.1904528149978952,3.1230241356976136,5.4273815949496536,1.792166986147281,0.5731686148573509
421a0105_1.0119_423a010m_-1.0119.wav,9.179077581370745,8.583643518822864,3.3021965936357183,4.609539832581641,4.44769510983702,4.7593003235648315,4.528142579284316,1.4960495270277079,4.94552070346575,3.879786436207992,0.9849285533194054,4.516660892048161,5.3519419558761925,1.1319189423641816,0.9062029921732037
445o030t_1.4592_22hc010b_-1.4592.wav,7.2917445572847726,7.383268761206353,3.7564029221879505,3.7556169431145565,3.6470087756948177,3.905002783342787,3.660568670211578,1.5341704679123018,2.2724660715314524,3.0064834419896376,1.434212949872677,2.8032899659775783,4.354498614765854,1.4803726919020603,0.4231578542771657
442c0215_0.24366_446o0302_-0.24366.wav,5.642979462007014,7.58307497161352,3.691035193492773,2.688541355313783,3.887322724335913,2.782610253477588,3.745721020962515,1.243050431248472,3.8366520206948382,3.9144499114774343,1.1984627824695329,2.2789824878210156,5.309854453131605,1.1249572980509188,0.683167282508899
441o0313_2.0048_440c0204_-2.0048.wav,8.181000601537713,8.11604904509524,3.906326375533636,4.084556692790366,4.187893958487642,3.914569856347664,4.185778435809386,1.4597108554412301,2.644686917512326,3.998881153805143,1.4359541799097126,3.2146628371589645,2.677193337365323,1.2312826947919593,0.25833690301085344
051o020a_2.3917_423o030s_-2.3917.wav,9.348780556938639,6.835663859742335,3.3292423894037593,4.8881250111160535,3.5356105246287832,4.781213045597368,3.403437033985117,1.001148139735227,3.365358390838207,3.5165252840071917,1.5270242078777454,3.567660904850375,2.386536924008608,1.014531243449403,0.5764557264809879
447c020a_0.25387_050a050h_-0.25387.wav,6.649448086442465,7.408825283558729,3.4921731022900806,3.165008617327546,3.460616726080663,3.22254028304821,3.609915444894341,1.689764923182048,2.7446116542393324,2.0247523461957107,1.7410221940311796,2.4760598268256686,3.3510522501960835,1.1339229422282966,0.8200722797977824
440o0303_2.2059_443o0304_-2.2059.wav,8.219649620513575,6.1961743707594374,3.8189676610224352,3.897296786724439,3.2471664007043546,3.966359517087261,3.091826968251316,1.0850510363897807,3.10948102694233,3.5959795976633866,1.114162113163359,3.037678720911192,2.654559629757186,1.0843030024395883,0.6354460669928951
445c020b_1.9232_422o0309_-1.9232.wav,6.282043361549123,9.499209906826085,3.9409734010155146,2.8968569802774367,4.544836540042987,3.0126023722017408,4.640246205424904,1.294781409114662,4.359499779542974,5.9505358763985114,1.7349806274435695,2.8219587553750336,5.934953327706525,1.2096220652724208,0.35614009578298383
22ha010r_0.1879_446c020o_-0.1879.wav,5.883739349154362,7.8196926438406305,3.9474868242627457,3.0795230001120903,4.131617379914233,3.019120203308892,3.9943166073805303,0.9133672389088194,1.9489835484099545,4.684254797396547,1.1090214260281763,3.4247736537588365,4.846972912531541,1.7039888512670611,0.2609452224708254
444c020u_1.0117_053a050x_-1.0117.wav,6.042107747209306,5.601975613379649,3.7764449504001365,3.0369708952353673,2.9221802256867373,3.121507170841514,2.774689147628973,1.6367965875866703,2.9889187414793144,2.1660421304452337,1.122602657482124,4.569547651998399,2.7087525155096226,1.1040070880188855,0.2612674130642654
445o030g_0.89549_421c0202_-0.89549.wav,9.701259196813048,9.95165356053675,3.560272864479542,4.875956346816472,4.89412498578381,5.040488644847568,4.936893232236132,1.372133726067346,5.941138805886645,4.123627487314946,0.9373633214813678,6.466009861027061,4.176550826050809,1.7091737562288445,0.646314758932484
444c0203_2.4753_445c020c_-2.4753.wav,9.87998647312481,5.6726706027533655,3.899296215127455,5.046881559370911,2.724820824639809,4.893179337872928,2.652187312356669,0.9351311385199261,6.460224418906658,3.817043624321495,1.6499809479880763,3.517740658473732,2.44728109455966,1.529433830927442,0.6995405061585617
050o0203_0.11331_443c020r_-0.11331.wav,9.416938908572511,8.294164258080688,3.8847252263034227,4.900089822384541,4.021675909298138,4.7302684200468486,4.029466371932622,1.314051641643451,3.0836749886979877,4.922853954604795,1.3665998382622877,4.548170473980402,4.714355261643684,1.5743546723924486,0.9257861143076831
444c020v_1.5892_423o030e_-1.5892.wav,8.262787705865673,5.691460401395022,3.650595671314376,4.291780902281703,3.0757456844196915,4.3111217245059095,2.926997801760167,1.789259186140559,4.561145352328457,4.189274786010225,1.3306149751084628,3.8332722176649296,3.8035743179604595,1.4420953652425332,0.38169620634783696
441o030w_0.56176_053o020d_-0.56176.wav,6.078892834266059,6.209941982941335,3.1337118658282863,2.830478556891743,3.1256571164531284,2.9865597361370724,3.1608517962412375,1.3860648883757665,4.573289396193285,3.856853174987541,0.9761502798742272,2.400857767492174,1.9935260039570017,1.3376458050299807,0.7372744503492135
440c0214_1.4652_051o020w_-1.4652.wav,9.046583358624464,8.604082594662543,3.1351055855584145,4.5879427273647915,4.216922391439414,4.506463814384229,4.067720559213714,1.3005362318631795,4.882362648376791,2.281454755078503,1.0830708408291407,5.3574387797795,2.469626790362439,1.365020766920597,0.4689734636442187
22gc0114_0.048137_422o0303_-0.048137.wav,8.700842539526072,5.088228940756105,3.602019554490634,4.201255224145926,2.7183863506786365,4.2068355275622755,2.5484779629699026,1.7583621693467217,3.8901689818142926,1.2379113546480034,1.5848113304159253,4.972588660264056,1.6045896146316383,1.26925596810623,0.4212545751654854
443c020s_1.8007_446o0312_-1.8007.wav,7.020237538006666,6.461767150784937,3.594507981098209,3.3588771955552277,3.212170463565749,3.4607884391292814,3.32223452869688,0.9410573467804467,4.674215108744876,4.053877776075227,1.183347844824746,3.358768861626261,1.8691875301758527,1.2044839205999438,0.5778800648522315
442c020i_0.010825_443o030x_-0.010825.wav,5.0229978431286995,7.308517501770607,3.851548431184944,2.5288992430157533,3.6572113181479233,2.6284957060938376,3.7949812152311972,1.0770921115549916,2.0320232707709707,2.8819012149896093,0.9775518895164654,3.1903417745275613,4.112334601717735,1.6437829323181514,0.7774090808965768
22ga010e_0.51468_051c0115_-0.51468.wav,8.163774396828167,8.753544447379944,3.9366572410568232,4.254700228480475,4.339915124016119,4.173648609536027,4.489349507832173,1.346209145083209,2.675066973359045,3.9376607793703187,1.3535489280962578,2.774052588615863,4.437083734168773,1.0179550787851834,0.9283249852020101
446c020r_1.1168_423c020u_-1.1168.wav,9.885313559063661,5.7661451403598,3.9414073014489897,4.800732881259411,2.6779273388843516,4.717145691086096,2.8143574735281685,1.7345955562288244,5.535500496736093,2.324034978110909,1.2300131530283789,5.682669604928329,2.000659986576393,1.666099239532656,0.5173620401770551
446o030k_1.7305_051c010w_-1.7305.wav,7.298803233505797,5.868663759760281,3.992389653030438,3.593391158694249,3.1267583366635763,3.4305510301017903,3.077941408042539,1.242570694164016,2.935112897439142,3.607347702750592,1.610631840870233,2.2599103345413636,2.3077923170274515,1.5187900955738085,0.8379772774412921
053o020r_0.21241_050a050n_-0.21241.wav,9.967024033304764,6.614560344735269,3.0078390140247304,4.889874201067434,3.5482575715413907,4.8231355224530486,3.413922361053575,1.6447807193179,4.337130490974272,3.967575307668923,0.9565267778218829,4.938671700281647,2.097396352808424,1.7028711822504583,0.4329864473848239
444c0203_1.2986_053c010n_-1.2986.wav,6.0438209157340035,6.6610577577726655,3.2910669365086163,3.2611215937149023,3.3750790478507113,3.1514163093955165,3.245214693263309,1.3428022962963166,1.3276534925295433,3.943612401919868,1.001814289506587,1.6540798142341546,3.6235826259516086,1.3449992705323122,0.6209335160944977
446o0319_2.2664_447c0210_-2.2664.wav,7.789414516390609,8.94087681681285,3.3597505725099586,3.9283520545758117,4.292687698304839,4.077192830514437,4.3113001516086875,1.6325212788602586,2.8778606196514924,4.68515198633966,1.4505043559766593,3.0254282478279855,3.0830942077870054,1.0360145832666103,0.5655987879495863
420o030k_2.2026_440o030s_-2.2026.wav,6.422546885126987,6.1573983901893445,3.760529610328203,3.320233844656003,3.092670450900518,3.32446597770005,3.242610735847218,1.3626277731030925,1.9735601866821086,2.841117234993205,1.484460732894665,2.6111701374311638,3.5270823901378514,0.9627344445042113,0.5057458664685905
421o0307_1.5505_420o0301_-1.5505.wav,9.27046324180686,8.837287130737762,3.4951285320695478,4.890409745471986,4.549631640982146,4.779267501067423,4.678268344565207,0.9867404172425817,5.0946020291592005,6.490166120312589,1.5113900236847537,3.405965589620001,3.3441541131734036,1.215284402375779,0.9900604826607795
051a050c_0.4903_443o030h_-0.4903.wav,6.2941911461564395,5.048114022430571,3.3943518058347517,3.0768660678819546,2.4808880370813493,3.2119208171186293,2.5461583573549533,1.6828488087739841,3.6927121064099655,1.1005572359021654,1.7343912536973864,1.5000481114963737,1.3787766430809698,1.7265187662957289,0.5098752514947253
22gc010v_0.76199_050a050i_-0.76199.wav,7.328616881241032,5.678983710835896,3.793707342041058,3.6422063654820658,2.7675417453530713,3.57845170840577,2.925134079243664,1.348395795761279,3.9517582509045157,4.286655357817316,1.3305181743684271,2.8775209171909815,1.2354572053853334,1.0931551782314362,0.9901755178912816
051o020c_0.27109_445o0305_-0.27109.wav,6.900709400342098,9.335112134957573,3.8156910681469896,3.5341156826545084,4.7601634084246705,3.364142341089679,4.763173916236601,1.6908662745974987,1.830652870874782,5.601464590325359,1.3092930556511602,2.836149876595377,3.4051236644417,1.5322088955944448,0.45658599269766065
22ga0111_2.1333_050a0507_-2.1333.wav,8.250580235877578,5.355468038219725,3.0144637861475605,3.8718687032939534,2.8581546694774094,4.036720630745774,2.816635492999306,1.3162914133419217,5.668872528487477,3.2449860293145907,1.5577270876697447,3.0924555788908363,3.353786157880032,1.4321838512421425,0.5406929536443315
422a010x_2.3571_421c0203_-2.3571.wav,8.083662092129476,9.523839472094862,3.2897262244884375,4.14774977703354,4.874097147228779,4.0819699208800815,5.0308549557246565,1.2326994615491809,4.120080903725008,5.854768932931713,1.2625989701900144,2.9869707869382633,3.3157936456848436,1.0588729753516368,0.4916335396011702
440c0204_0.32859_053c010d_-0.32859.wav,8.867158827905373,9.478215208813253,3.590706572638174,4.6469633978830736,4.74516390678962,4.578459663033051,4.878607671393284,0.9909871694642542,4.566310234070836,5.5197159405110465,1.5849057151994055,4.798016438369894,3.455496771846698,1.1000220433817032,0.617947547332678
442c0210_1.5014_444o030n_-1.5014.wav,6.475007135776036,5.7238228824877,3.261251101596692,3.2728733249365747,2.8672597152795483,3.440618784442868,2.839665135829547,1.2920943010628314,2.950525414815337,3.376244781593676,0.9503192307726084,4.790933730805728,3.0613010582614555,1.1659771586675776,0.8762900812142398
051a0507_0.12155_423c0207_-0.12155.wav,5.92769857122605,5.4116004363042265,3.968951341156428,2.905004033949848,2.6447496694044736,2.8338728485315086,2.7991528897756237,1.087246227168263,2.1190622857818244,3.9544985564448423,1.7783221836643066,2.1553697958224705,2.627673336536237,1.6257907873722748,0.9477107357673688
421c020a_2.0997_443c020p_-2.0997.wav,5.056862804241721,5.153651917500529,3.6735401476172678,2.6160917815294127,2.424916729717375,2.456902296297402,2.365261823870769,1.0920948271728528,3.476818905430134,2.9388557203649297,1.6820571185855888,3.505467363267109,3.7257450558166623,1.1110269809332982,0.70190353532703
052a050j_0.086419_423a0106_-0.086419.wav,8.778526862448608,5.509470536790833,3.4755363539723203,4.575462291325075,2.732050203395898,4.405499298350686,2.7285032301527274,1.3446104964356482,3.5398187996395496,1.8284823408836297,1.3651091867322136,3.5253281452360787,4.030263969304897,1.1576200466550648,0.7300994136151866
445o0304_0.21589_440c020q_-0.21589.wav,8.878140622610957,6.415080453259069,3.9641147251954294,4.621260543561518,3.4267805796620103,4.60411050473263,3.2777642175799637,1.565702493715605,4.467678968548726,4.616188664370174,1.7038589258948211,6.02461709151307,4.401107021677848,0.9395347045865995,0.4965568358954498
423c0203_1.4978_441c020v_-1.4978.wav,9.66900861919563,5.112593215875495,3.6319931479521332,4.899003924666202,2.3503402241900515,4.756580792607435,2.3974109311591523,1.5618900316825406,4.444973282695404,3.3564224587466533,1.0832241808646852,4.310447801529548,1.3605531274534335,1.09963694333009,0.33612892330041555
445o030y_1.5004_421o0307_-1.5004.wav,5.561940536608986,8.927529090162816,3.3983266785459016,2.9054690149417595,4.428642072065512,2.864141496909538,4.572836511116733,1.0714783150149554,3.23545056288863,3.03443538057155,1.406743963962394,2.9023610543949716,5.294894583840694,1.2921365387174313,0.42122852080035955
420a010x_1.3856_052a050g_-1.3856.wav,9.896409845738326,9.010512120477436,3.0157753121873165,4.956453255066447,4.566533176265861,5.070310682227119,4.692772973003467,1.5454339140257667,6.777837216292272,4.920592680296057,1.500550865134502,5.260462958133126,3.106963628809339,1.2407467349985608,0.7328524725797397
053o020x_2.1625_441c0203_-2.1625.wav,5.110917205821758,8.725415787479022,3.2950612950734026,2.6202551373655263,4.242612694447946,2.5713539642365983,4.384417755241326,1.3029753430171842,2.260084699471487,3.5224459172217975,1.416584735149598,3.2647146320474265,4.390223773533228,1.3370874617598947,0.4322143691983201
22hc010x_1.9781_422c0205_-1.9781.wav,5.27906282523772,7.709932122341507,3.0433007900634093,2.757571193441274,3.684827274980403,2.7507285254085225,3.8346711200131356,1.2169142653223926,3.537641217204314,4.572016804059397,1.7203956722354317,3.9335976159220047,2.496875587709318,1.1650570055670588,0.24667552565552375
441c0211_2.1911_442c020k_-2.1911.wav,7.773996186410448,9.488956357679712,3.4402166774433836,3.7833030456245513,4.951373812484657,3.931071092307932,4.867322611545121,1.7278844333415926,4.546580887697672,4.116174397527531,1.2280513830517266,3.526132234022761,6.595558980878202,1.7799906157963377,0.7768318431879606
421o0308_2.2663_444o030n_-2.2663.wav,7.356234957762487,7.955102300369967,3.892359888814072,3.697971955469056,4.011457689010849,3.654208574216294,3.867983766427944,1.7573570907016958,3.213369671549904,3.130358038918051,1.5383685344347524,4.3181040966071915,3.2712263776223396,1.5278079501077162,0.7650042997232425
050c0105_0.94642_444c020p_-0.94642.wav,7.530349668080291,8.655840384532665,3.835810178965828,4.019824576182974,4.2521713533081655,3.8507146765012217,4.234797757548289,1.0634824692581157,5.433172621833607,4.862764051690447,1.5756998322064313,2.970559872759627,3.846646997446882,1.7452953061216876,0.2965878146810121
421c0210_2.0898_442c0202_-2.0898.wav,6.346421534730776,9.351673125706675,3.936268962905341,3.281934743402472,4.431269698937573,3.163089267048831,4.552825253110454,1.495740551944451,2.306755008165912,4.751073230127317,1.2141917406307257,1.7644545501921505,5.8091526408488665,1.076100613470608,0.5419119835252217
443o030q_2.0124_052o020l_-2.0124.wav,9.329481505480858,5.989419105147979,3.5261774123627854,4.646562435865347,2.9188088313801908,4.512992804761794,3.0239713420332786,1.6166023515987769,4.821843858347282,4.512355360530314,1.4780471943777884,6.329012847626017,2.119745444290029,1.4736681388173016,0.6771257331917537
423o0308_1.9242_447o030j_-1.9242.wav,7.1355945454514345,7.86627344815539,3.1241823639487096,3.568693533623699,4.09966970791797,3.538588111052825,3.9527218820346683,1.2757938958041728,2.6424984799242464,4.6597341113057205,1.6549020640080316,3.7414562853609072,5.200656303272628,1.7603771267798114,0.9454526068963081
446o030e_1.6619_442c020s_-1.6619.wav,9.20230684681701,9.230482743220936,3.529711289674074,4.674697813823033,4.764294881678933,4.5475228196640805,4.843834311276274,1.680044664050886,4.6936690747765315,3.887178401672843,1.2671446311202008,4.970481167652938,3.8504261412943483,1.0974427233508726,0.22968041962962868
051a050r_2.3742_423a010v_-2.3742.wav,5.511805516451836,7.6373459180161785,3.5702673375004492,2.722243495622511,3.565271287724428,2.8148843223217908,3.683244493277528,1.4851469007652311,2.9680625798153133,2.5256588192566687,1.1960135777280143,2.7658728537364228,2.4780592141353024,0.914884581677626,0.5381037164334765
420a010d_1.4116_422a010k_-1.4116.wav,9.450958921234585,9.949035706317305,3.187943294259707,4.95329868600165,4.902144010578983,4.8405922288924454,5.02941244549468,1.578582285901908,2.978937555957458,4.559382402398498,1.2590037165680794,4.628650795563582,6.671109907769964,1.249197310196467,0.40169330127487585
421c020x_1.552_445o0304_-1.552.wav,8.395037908836162,7.80799454567049,3.794104359649521,4.126001857331613,3.7720296777549063,4.2935404281946346,3.800853752296444,1.252884221338334,5.291121532178758,5.2488091232002,1.0891259149119854,5.213998158371488,4.477942755604386,1.3681705306270007,0.9628491599490168
447o030n_2.2874_423o030h_-2.2874.wav,8.941672593074523,7.763242443411055,3.2810335747037445,4.625968994808169,3.894331958045199,4.501280044619001,3.9777146043256053,1.5874731400370283,4.906409316515404,3.1498660331426005,1.6956022463418092,5.2809974440488645,3.9516911422010206,1.74527113837227,0.48998432014166327
444c020c_0.95182_050c010x_-0.95182.wav,7.286578032998971,6.814275879288607,3.506840428097754,3.5342087612192152,3.430872590338397,3.3679596235379456,3.395358871577415,1.4777236180011484,2.664015780075604,4.518477771978723,1.5074234021952237,4.763894397330505,3.653328105003679,1.4374810242178073,0.5605180312367877
22ga010l_1.2345_444c020e_-1.2345.wav,8.211267417503088,9.64795352935564,3.312093948922158,3.9957823630614544,4.658820881376465,4.10940152783888,4.785275163214922,1.78090865143332,4.315642842202237,5.782236731879426,1.0286307479318695,4.588512162572678,4.0273783718412925,1.0498372225951798,0.5073577559175179
422o030q_2.4777_051a050n_-2.4777.wav,9.728766596145924,5.808293593935373,3.4237032951495285,4.6791077117672755,2.695486201597506,4.65993713843022,2.864401828813962,1.5720996068103452,6.5215393304318505,2.4513617619511683,1.449170889803895,4.4203249426218685,1.7747505754360722,1.7028508569794245,0.4322908434322982
421o030l_2.3467_050c0102_-2.3467.wav,5.16403591024233,9.528378755280228,3.551799548300161,2.5305538628368485,4.876405238223351,2.4677177457916315,4.7184444127169,1.324840024787416,3.992810294509666,3.669522579378069,1.5275727946853894,3.177762950395062,4.3168827365647475,1.3473371587049747,0.596353601377472
442c0203_1.1901_052a050h_-1.1901.wav,7.063414371426847,5.860548610660154,3.483229245299195,3.467382121632644,2.678295113793751,3.3724772508838345,2.8193378927941377,1.56521023647155,2.9697070714931,0.8723296559266431,1.5721711049620626,4.081174684509075,3.5743686968924626,1.4062659222364133,0.9319920040705607
053c010j_2.0279_22ga010p_-2.0279.wav,5.24066257175736,5.525849898827648,3.848995088688127,2.573239287826588,2.8131054439288685,2.5675160509700583,2.65320783744308,1.5550482759737774,4.424049014500374,2.2682007579006394,1.4474347827691942,2.637989728217162,1.5480434153971714,1.7631103345620547,0.51706417583673
444o030o_0.67898_421c020s_-0.67898.wav,9.283315707942295,7.0905057368979385,3.30282649721084,4.79259182737775,3.3171103731876186,4.65949526736523,3.3862862773221765,1.6660198270100985,4.671696259112979,4.068571789886619,1.1975590237510274,3.678206025245373,3.483905082398211,1.389888746688043,0.4110473543277171
